,nm_uf,uf,cod_mun,nm_mun,tipo,cod_uf,pop
5076,Rio Grande do Sul,RS,4322509,Vacaria,Urbano,43,66916
5077,Rio Grande do Sul,RS,4322525,Vale Verde,RuralAdjacente,43,3531
5078,Rio Grande do Sul,RS,4322533,Vale do Sol,RuralAdjacente,43,11873
5079,Rio Grande do Sul,RS,4322541,Vale Real,Urbano,43,6046
5080,Rio Grande do Sul,RS,4322558,Vanini,RuralAdjacente,43,2130
5081,Rio Grande do Sul,RS,4322608,Venâncio Aires,Urbano,43,72373
5082,Rio Grande do Sul,RS,4322707,Vera Cruz,Urbano,43,27325
5083,Rio Grande do Sul,RS,4322806,Veranópolis,Urbano,43,26813
5084,Rio Grande do Sul,RS,4322855,Vespasiano Correa,RuralAdjacente,43,1776
5085,Rio Grande do Sul,RS,4322905,Viadutos,RuralAdjacente,43,4628
5086,Rio Grande do Sul,RS,4323002,Viamão,Urbano,43,257330
5087,Rio Grande do Sul,RS,4323101,Vicente Dutra,RuralAdjacente,43,4530
5088,Rio Grande do Sul,RS,4323200,Victor Graeff,RuralAdjacente,43,2840
5089,Rio Grande do Sul,RS,4323309,Vila Flores,RuralAdjacente,43,3407
5090,Rio Grande do Sul,RS,4323358,Vila Lângaro,RuralAdjacente,43,2070
5091,Rio Grande do Sul,RS,4323408,Vila Maria,RuralAdjacente,43,4368
5092,Rio Grande do Sul,RS,4323457,Vila Nova do Sul,RuralAdjacente,43,4274
5093,Rio Grande do Sul,RS,4323507,Vista Alegre,RuralAdjacente,43,2726
5094,Rio Grande do Sul,RS,4323606,Vista Alegre do Prata,RuralAdjacente,43,1553
5095,Rio Grande do Sul,RS,4323705,Vista Gaúcha,RuralAdjacente,43,2858
5096,Rio Grande do Sul,RS,4323754,Vitória das Missões,RuralAdjacente,43,3052
5097,Rio Grande do Sul,RS,4323770,Westfalia,RuralAdjacente,43,3046
5098,Rio Grande do Sul,RS,4323804,Xangri-lá,Urbano,43,17126
5099,Mato Grosso do Sul,MS,5000203,Água Clara,RuralAdjacente,50,16025
5100,Mato Grosso do Sul,MS,5000252,Alcinópolis,RuralRemoto,50,5489
5101,Mato Grosso do Sul,MS,5000609,Amambai,IntermediarioAdjacente,50,40247
5102,Mato Grosso do Sul,MS,5000708,Anastácio,Urbano,50,25336
5103,Mato Grosso do Sul,MS,5000807,Anaurilândia,RuralAdjacente,50,9116
5104,Mato Grosso do Sul,MS,5000856,Angélica,RuralAdjacente,50,11081
5105,Mato Grosso do Sul,MS,5000906,Antônio João,RuralAdjacente,50,9082
5106,Mato Grosso do Sul,MS,5001003,Aparecida do Taboado,Urbano,50,26386
5107,Mato Grosso do Sul,MS,5001102,Aquidauana,Urbano,50,48184
5108,Mato Grosso do Sul,MS,5001243,Aral Moreira,RuralAdjacente,50,12511
5109,Mato Grosso do Sul,MS,5001508,Bandeirantes,RuralAdjacente,50,7281
5110,Mato Grosso do Sul,MS,5001904,Bataguassu,Urbano,50,23620
5111,Mato Grosso do Sul,MS,5002001,Batayporã,IntermediarioAdjacente,50,11368
5112,Mato Grosso do Sul,MS,5002100,Bela Vista,IntermediarioRemoto,50,24842
5113,Mato Grosso do Sul,MS,5002159,Bodoquena,RuralRemoto,50,7802
5114,Mato Grosso do Sul,MS,5002209,Bonito,Urbano,50,22401
5115,Mato Grosso do Sul,MS,5002308,Brasilândia,RuralAdjacente,50,11835
5116,Mato Grosso do Sul,MS,5002407,Caarapó,IntermediarioAdjacente,50,31005
5117,Mato Grosso do Sul,MS,5002605,Camapuã,RuralAdjacente,50,13675
5118,Mato Grosso do Sul,MS,5002704,Campo Grande,Urbano,50,916001
5119,Mato Grosso do Sul,MS,5002803,Caracol,RuralRemoto,50,6247
5120,Mato Grosso do Sul,MS,5002902,Cassilândia,Urbano,50,22063
5121,Mato Grosso do Sul,MS,5002951,Chapadão do Sul,Urbano,50,26499
5122,Mato Grosso do Sul,MS,5003108,Corguinho,RuralAdjacente,50,6158
5123,Mato Grosso do Sul,MS,5003157,Coronel Sapucaia,RuralAdjacente,50,15449
5124,Mato Grosso do Sul,MS,5003207,Corumbá,Urbano,50,112669
5125,Mato Grosso do Sul,MS,5003256,Costa Rica,Urbano,50,21456
5126,Mato Grosso do Sul,MS,5003306,Coxim,Urbano,50,33547
5127,Mato Grosso do Sul,MS,5003454,Deodápolis,RuralAdjacente,50,13043
5128,Mato Grosso do Sul,MS,5003488,Dois Irmãos do Buriti,RuralAdjacente,50,11547
5129,Mato Grosso do Sul,MS,5003504,Douradina,RuralAdjacente,50,6025
5130,Mato Grosso do Sul,MS,5003702,Dourados,Urbano,50,227990
5131,Mato Grosso do Sul,MS,5003751,Eldorado,RuralAdjacente,50,12447
5132,Mato Grosso do Sul,MS,5003801,Fátima do Sul,Urbano,50,19152
5133,Mato Grosso do Sul,MS,5003900,Figueirão,RuralRemoto,50,3066
5134,Mato Grosso do Sul,MS,5004007,Glória de Dourados,RuralAdjacente,50,9934
5135,Mato Grosso do Sul,MS,5004106,Guia Lopes da Laguna,Urbano,50,9754
5136,Mato Grosso do Sul,MS,5004304,Iguatemi,RuralRemoto,50,16273
5137,Mato Grosso do Sul,MS,5004403,Inocência,RuralRemoto,50,7566
5138,Mato Grosso do Sul,MS,5004502,Itaporã,IntermediarioAdjacente,50,25478
5139,Mato Grosso do Sul,MS,5004601,Itaquiraí,RuralAdjacente,50,21604
5140,Mato Grosso do Sul,MS,5004700,Ivinhema,IntermediarioAdjacente,50,23277
5141,Mato Grosso do Sul,MS,5004809,Japorã,RuralAdjacente,50,9372
5142,Mato Grosso do Sul,MS,5004908,Jaraguari,RuralAdjacente,50,7342
5143,Mato Grosso do Sul,MS,5005004,Jardim,Urbano,50,26375
5144,Mato Grosso do Sul,MS,5005103,Jateí,RuralAdjacente,50,4015
5145,Mato Grosso do Sul,MS,5005152,Juti,RuralAdjacente,50,6861
5146,Mato Grosso do Sul,MS,5005202,Ladário,Urbano,50,24040
5147,Mato Grosso do Sul,MS,5005251,Laguna Carapã,RuralAdjacente,50,7496
5148,Mato Grosso do Sul,MS,5005400,Maracaju,Urbano,50,48944
5149,Mato Grosso do Sul,MS,5005608,Miranda,IntermediarioRemoto,50,28423
5150,Mato Grosso do Sul,MS,5005681,Mundo Novo,Urbano,50,18578
5151,Mato Grosso do Sul,MS,5005707,Naviraí,Urbano,50,56484
5152,Mato Grosso do Sul,MS,5005806,Nioaque,RuralAdjacente,50,13794
5153,Mato Grosso do Sul,MS,5006002,Nova Alvorada do Sul,IntermediarioAdjacente,50,22967
5154,Mato Grosso do Sul,MS,5006200,Nova Andradina,Urbano,50,56057
5155,Mato Grosso do Sul,MS,5006259,Novo Horizonte do Sul,RuralAdjacente,50,3556
5156,Mato Grosso do Sul,MS,5006309,Paranaíba,Urbano,50,42401
5157,Mato Grosso do Sul,MS,5006358,Paranhos,RuralRemoto,50,14576
5158,Mato Grosso do Sul,MS,5006408,Pedro Gomes,RuralRemoto,50,7568
5159,Mato Grosso do Sul,MS,5006606,Ponta Porã,Urbano,50,95320
5160,Mato Grosso do Sul,MS,5006903,Porto Murtinho,RuralRemoto,50,17460
5161,Mato Grosso do Sul,MS,5007109,Ribas do Rio Pardo,IntermediarioAdjacente,50,25310
5162,Mato Grosso do Sul,MS,5007208,Rio Brilhante,IntermediarioAdjacente,50,38844
5163,Mato Grosso do Sul,MS,5007307,Rio Negro,RuralAdjacente,50,4758
5164,Mato Grosso do Sul,MS,5007406,Rio Verde de Mato Grosso,Urbano,50,20025
5165,Mato Grosso do Sul,MS,5007505,Rochedo,RuralAdjacente,50,5120
5166,Mato Grosso do Sul,MS,5007554,Santa Rita do Pardo,RuralAdjacente,50,7948
5167,Mato Grosso do Sul,MS,5007695,São Gabriel do Oeste,Urbano,50,27660
5168,Mato Grosso do Sul,MS,5007703,Sete Quedas,RuralRemoto,50,10751
5169,Mato Grosso do Sul,MS,5007802,Selvíria,RuralAdjacente,50,6555
5170,Mato Grosso do Sul,MS,5007901,Sidrolândia,Urbano,50,60792
5171,Mato Grosso do Sul,MS,5007935,Sonora,Urbano,50,20158
5172,Mato Grosso do Sul,MS,5007950,Tacuru,RuralRemoto,50,11795
5173,Mato Grosso do Sul,MS,5007976,Taquarussu,RuralAdjacente,50,3588
5174,Mato Grosso do Sul,MS,5008008,Terenos,RuralAdjacente,50,22721
5175,Mato Grosso do Sul,MS,5008305,Três Lagoas,Urbano,50,125137
5176,Mato Grosso do Sul,MS,5008404,Vicentina,RuralAdjacente,50,6115
5177,Mato Grosso,MT,5100102,Acorizal,RuralAdjacente,51,5309
5178,Mato Grosso,MT,5100201,Água Boa,Urbano,51,26679
5179,Mato Grosso,MT,5100250,Alta Floresta,Urbano,51,52105
5180,Mato Grosso,MT,5100300,Alto Araguaia,Urbano,51,19714
5181,Mato Grosso,MT,5100359,Alto Boa Vista,RuralRemoto,51,7092
5182,Mato Grosso,MT,5100409,Alto Garças,IntermediarioRemoto,51,12323
5183,Mato Grosso,MT,5100508,Alto Paraguai,RuralRemoto,51,11587
5184,Mato Grosso,MT,5100607,Alto Taquari,IntermediarioRemoto,51,11413
5185,Mato Grosso,MT,5100805,Apiacás,RuralRemoto,51,10431
5186,Mato Grosso,MT,5101001,Araguaiana,RuralAdjacente,51,3064
5187,Mato Grosso,MT,5101209,Araguainha,RuralRemoto,51,909
5188,Mato Grosso,MT,5101258,Araputanga,Urbano,51,17078
5189,Mato Grosso,MT,5101308,Arenápolis,Urbano,51,9399
5190,Mato Grosso,MT,5101407,Aripuanã,IntermediarioRemoto,51,23067
5191,Mato Grosso,MT,5101605,Barão de Melgaço,RuralAdjacente,51,8165
5192,Mato Grosso,MT,5101704,Barra do Bugres,Urbano,51,35642
5193,Mato Grosso,MT,5101803,Barra do Garças,Urbano,51,61702
5194,Mato Grosso,MT,5101852,Bom Jesus do Araguaia,RuralRemoto,51,6830
5195,Mato Grosso,MT,5101902,Brasnorte,RuralRemoto,51,20571
5196,Mato Grosso,MT,5102504,Cáceres,Urbano,51,95339
5197,Mato Grosso,MT,5102603,Campinápolis,RuralRemoto,51,16223
5198,Mato Grosso,MT,5102637,Campo Novo do Parecis,Urbano,51,36917
5199,Mato Grosso,MT,5102678,Campo Verde,IntermediarioAdjacente,51,44033
5200,Mato Grosso,MT,5102686,Campos de Júlio,RuralRemoto,51,7245
5201,Mato Grosso,MT,5102694,Canabrava do Norte,RuralRemoto,51,4711
5202,Mato Grosso,MT,5102702,Canarana,IntermediarioRemoto,51,22101
5203,Mato Grosso,MT,5102793,Carlinda,RuralRemoto,51,10094
5204,Mato Grosso,MT,5102850,Castanheira,RuralRemoto,51,8782
5205,Mato Grosso,MT,5103007,Chapada dos Guimarães,RuralAdjacente,51,22521
5206,Mato Grosso,MT,5103056,Cláudia,IntermediarioAdjacente,51,12338
5207,Mato Grosso,MT,5103106,Cocalinho,RuralAdjacente,51,5716
5208,Mato Grosso,MT,5103205,Colíder,Urbano,51,33855
5209,Mato Grosso,MT,5103254,Colniza,RuralRemoto,51,41117
5210,Mato Grosso,MT,5103304,Comodoro,IntermediarioAdjacente,51,21249
5211,Mato Grosso,MT,5103353,Confresa,IntermediarioRemoto,51,32076
5212,Mato Grosso,MT,5103361,Conquista D´Oeste,RuralRemoto,51,4163
5213,Mato Grosso,MT,5103379,Cotriguaçu,RuralRemoto,51,20717
5214,Mato Grosso,MT,5103403,Cuiabá,Urbano,51,623614
5215,Mato Grosso,MT,5103437,Curvelândia,RuralAdjacente,51,5267
5216,Mato Grosso,MT,5103452,Denise,IntermediarioRemoto,51,9626
5217,Mato Grosso,MT,5103502,Diamantino,IntermediarioRemoto,51,22311
5218,Mato Grosso,MT,5103601,Dom Aquino,RuralAdjacente,51,8087
5219,Mato Grosso,MT,5103700,Feliz Natal,RuralAdjacente,51,14847
5220,Mato Grosso,MT,5103809,Figueirópolis D´Oeste,RuralRemoto,51,3411
5221,Mato Grosso,MT,5103858,Gaúcha do Norte,RuralRemoto,51,7913
5222,Mato Grosso,MT,5103908,General Carneiro,RuralAdjacente,51,5726
5223,Mato Grosso,MT,5103957,Glória D´Oeste,RuralAdjacente,51,2990
5224,Mato Grosso,MT,5104104,Guarantã do Norte,IntermediarioRemoto,51,36439
5225,Mato Grosso,MT,5104203,Guiratinga,IntermediarioAdjacente,51,15740
5226,Mato Grosso,MT,5104500,Indiavaí,RuralRemoto,51,2806
5227,Mato Grosso,MT,5104526,Ipiranga do Norte,RuralRemoto,51,8182
5228,Mato Grosso,MT,5104542,Itanhangá,RuralRemoto,51,7030
5229,Mato Grosso,MT,5104559,Itaúba,IntermediarioAdjacente,51,3609
5230,Mato Grosso,MT,5104609,Itiquira,RuralRemoto,51,13727
5231,Mato Grosso,MT,5104807,Jaciara,Urbano,51,27696
5232,Mato Grosso,MT,5104906,Jangada,RuralAdjacente,51,8420
5233,Mato Grosso,MT,5105002,Jauru,RuralRemoto,51,8377
5234,Mato Grosso,MT,5105101,Juara,IntermediarioRemoto,51,35275
5235,Mato Grosso,MT,5105150,Juína,Urbano,51,41190
5236,Mato Grosso,MT,5105176,Juruena,RuralRemoto,51,16811
5237,Mato Grosso,MT,5105200,Juscimeira,RuralAdjacente,51,11124
5238,Mato Grosso,MT,5105234,Lambari D´Oeste,RuralAdjacente,51,6246
5239,Mato Grosso,MT,5105259,Lucas do Rio Verde,Urbano,51,69671
5240,Mato Grosso,MT,5105309,Luciara,RuralRemoto,51,2036
5241,Mato Grosso,MT,5105507,Vila Bela da Santíssima Trindade,RuralRemoto,51,16412
5242,Mato Grosso,MT,5105580,Marcelândia,RuralRemoto,51,10107
5243,Mato Grosso,MT,5105606,Matupá,RuralRemoto,51,17017
5244,Mato Grosso,MT,5105622,Mirassol d´Oeste,Urbano,51,28135
5245,Mato Grosso,MT,5105903,Nobres,RuralAdjacente,51,15332
5246,Mato Grosso,MT,5106000,Nortelândia,Urbano,51,5858
5247,Mato Grosso,MT,5106109,Nossa Senhora do Livramento,RuralAdjacente,51,13093
5248,Mato Grosso,MT,5106158,Nova Bandeirantes,RuralRemoto,51,16052
5249,Mato Grosso,MT,5106174,Nova Nazaré,RuralRemoto,51,4013
5250,Mato Grosso,MT,5106182,Nova Lacerda,RuralRemoto,51,6861
5251,Mato Grosso,MT,5106190,Nova Santa Helena,RuralRemoto,51,3755
5252,Mato Grosso,MT,5106208,Nova Brasilândia,RuralRemoto,51,3656
5253,Mato Grosso,MT,5106216,Nova Canaã do Norte,RuralRemoto,51,12876
5254,Mato Grosso,MT,5106224,Nova Mutum,Urbano,51,48222
5255,Mato Grosso,MT,5106232,Nova Olímpia,Urbano,51,20820
5256,Mato Grosso,MT,5106240,Nova Ubiratã,RuralRemoto,51,12492
5257,Mato Grosso,MT,5106257,Nova Xavantina,Urbano,51,21695
5258,Mato Grosso,MT,5106265,Novo Mundo,RuralRemoto,51,9545
5259,Mato Grosso,MT,5106273,Novo Horizonte do Norte,RuralRemoto,51,4069
5260,Mato Grosso,MT,5106281,Novo São Joaquim,RuralRemoto,51,4837
5261,Mato Grosso,MT,5106299,Paranaíta,RuralRemoto,51,11291
5262,Mato Grosso,MT,5106307,Paranatinga,IntermediarioRemoto,51,23250
5263,Mato Grosso,MT,5106315,Novo Santo Antônio,RuralRemoto,51,2769
5264,Mato Grosso,MT,5106372,Pedra Preta,IntermediarioAdjacente,51,17547
5265,Mato Grosso,MT,5106422,Peixoto de Azevedo,IntermediarioRemoto,51,35695
5266,Mato Grosso,MT,5106455,Planalto da Serra,RuralRemoto,51,2637
5267,Mato Grosso,MT,5106505,Poconé,IntermediarioAdjacente,51,33386
5268,Mato Grosso,MT,5106653,Pontal do Araguaia,Urbano,51,6972
5269,Mato Grosso,MT,5106703,Ponte Branca,RuralRemoto,51,1525
5270,Mato Grosso,MT,5106752,Pontes e Lacerda,Urbano,51,46105
5271,Mato Grosso,MT,5106778,Porto Alegre do Norte,RuralRemoto,51,12849
5272,Mato Grosso,MT,5106802,Porto dos Gaúchos,RuralRemoto,51,5344
5273,Mato Grosso,MT,5106828,Porto Esperidião,RuralAdjacente,51,12176
5274,Mato Grosso,MT,5106851,Porto Estrela,RuralAdjacente,51,2794
5275,Mato Grosso,MT,5107008,Poxoréo,RuralAdjacente,51,15936
5276,Mato Grosso,MT,5107040,Primavera do Leste,Urbano,51,63876
5277,Mato Grosso,MT,5107065,Querência,RuralRemoto,51,18386
5278,Mato Grosso,MT,5107107,São José dos Quatro Marcos,IntermediarioAdjacente,51,18788
5279,Mato Grosso,MT,5107156,Reserva do Cabaçal,RuralRemoto,51,2754
5280,Mato Grosso,MT,5107180,Ribeirão Cascalheira,RuralRemoto,51,10450
5281,Mato Grosso,MT,5107198,Ribeirãozinho,RuralAdjacente,51,2439
5282,Mato Grosso,MT,5107206,Rio Branco,RuralAdjacente,51,5147
5283,Mato Grosso,MT,5107248,Santa Carmem,RuralAdjacente,51,4600
5284,Mato Grosso,MT,5107263,Santo Afonso,RuralRemoto,51,3164
5285,Mato Grosso,MT,5107297,São José do Povo,RuralAdjacente,51,4102
5286,Mato Grosso,MT,5107305,São José do Rio Claro,Urbano,51,21351
5287,Mato Grosso,MT,5107354,São José do Xingu,RuralRemoto,51,5646
5288,Mato Grosso,MT,5107404,São Pedro da Cipa,RuralAdjacente,51,4823
5289,Mato Grosso,MT,5107578,Rondolândia,RuralAdjacente,51,4069
5290,Mato Grosso,MT,5107602,Rondonópolis,Urbano,51,239613
5291,Mato Grosso,MT,5107701,Rosário Oeste,RuralAdjacente,51,16999
5292,Mato Grosso,MT,5107743,Santa Cruz do Xingu,RuralRemoto,51,2700
5293,Mato Grosso,MT,5107750,Salto do Céu,RuralAdjacente,51,3226
5294,Mato Grosso,MT,5107768,Santa Rita do Trivelato,RuralRemoto,51,3602
5295,Mato Grosso,MT,5107776,Santa Terezinha,RuralRemoto,51,8547
5296,Mato Grosso,MT,5107792,Santo Antônio do Leste,RuralRemoto,51,5459
5297,Mato Grosso,MT,5107800,Santo Antônio do Leverger,RuralAdjacente,51,17188
5298,Mato Grosso,MT,5107859,São Félix do Araguaia,RuralRemoto,51,11934
5299,Mato Grosso,MT,5107875,Sapezal,Urbano,51,27485
5300,Mato Grosso,MT,5107883,Serra Nova Dourada,RuralRemoto,51,1705
5301,Mato Grosso,MT,5107909,Sinop,Urbano,51,148960
5302,Mato Grosso,MT,5107925,Sorriso,Urbano,51,94941
5303,Mato Grosso,MT,5107941,Tabaporã,RuralRemoto,51,9357
5304,Mato Grosso,MT,5107958,Tangará da Serra,Urbano,51,107631
5305,Mato Grosso,MT,5108006,Tapurah,RuralRemoto,51,14380
5306,Mato Grosso,MT,5108055,Terra Nova do Norte,RuralRemoto,51,9284
5307,Mato Grosso,MT,5108105,Tesouro,RuralRemoto,51,3761
5308,Mato Grosso,MT,5108204,Torixoréu,RuralAdjacente,51,3487
5309,Mato Grosso,MT,5108303,União do Sul,RuralRemoto,51,3455
5310,Mato Grosso,MT,5108352,Vale de São Domingos,RuralRemoto,51,3124
5311,Mato Grosso,MT,5108402,Várzea Grande,Urbano,51,290383
5312,Mato Grosso,MT,5108501,Vera,RuralAdjacente,51,11731
5313,Mato Grosso,MT,5108600,Vila Rica,IntermediarioRemoto,51,26946
5314,Mato Grosso,MT,5108808,Nova Guarita,RuralRemoto,51,4407
5315,Mato Grosso,MT,5108857,Nova Marilândia,RuralRemoto,51,3332
5316,Mato Grosso,MT,5108907,Nova Maringá,RuralRemoto,51,9056
5317,Mato Grosso,MT,5108956,Nova Monte Verde,RuralRemoto,51,9375
5318,Goiás,GO,5200050,Abadia de Goiás,Urbano,52,9158
5319,Goiás,GO,5200100,Abadiânia,RuralAdjacente,52,20873
5320,Goiás,GO,5200134,Acreúna,Urbano,52,22710
5321,Goiás,GO,5200159,Adelândia,RuralAdjacente,52,2515
5322,Goiás,GO,5200175,Água Fria de Goiás,RuralAdjacente,52,5843
5323,Goiás,GO,5200209,Água Limpa,RuralAdjacente,52,1809
5324,Goiás,GO,5200258,Águas Lindas de Goiás,Urbano,52,222850
5325,Goiás,GO,5200308,Alexânia,IntermediarioAdjacente,52,28360
5326,Goiás,GO,5200506,Aloândia,RuralAdjacente,52,1976
5327,Goiás,GO,5200555,Alto Horizonte,RuralAdjacente,52,6796
5328,Goiás,GO,5200605,Alto Paraíso de Goiás,RuralAdjacente,52,7751
5329,Goiás,GO,5200803,Alvorada do Norte,Urbano,52,8749
5330,Goiás,GO,5200829,Amaralina,RuralAdjacente,52,3875
5331,Goiás,GO,5200852,Americano do Brasil,IntermediarioAdjacente,52,6220
5332,Goiás,GO,5200902,Amorinópolis,RuralAdjacente,52,3011
5333,Goiás,GO,5201108,Anápolis,Urbano,52,396526
5334,Goiás,GO,5201207,Anhanguera,RuralAdjacente,52,1171
5335,Goiás,GO,5201306,Anicuns,IntermediarioAdjacente,52,22113
5336,Goiás,GO,5201405,Aparecida de Goiânia,Urbano,52,601844
5337,Goiás,GO,5201454,Aparecida do Rio Doce,RuralAdjacente,52,2474
5338,Goiás,GO,5201504,Aporé,RuralAdjacente,52,4266
5339,Goiás,GO,5201603,Araçu,RuralAdjacente,52,3450
5340,Goiás,GO,5201702,Aragarças,Urbano,52,20410
5341,Goiás,GO,5201801,Aragoiânia,Urbano,52,10680
5342,Goiás,GO,5202155,Araguapaz,RuralAdjacente,52,7795
5343,Goiás,GO,5202353,Arenópolis,RuralAdjacente,52,2462
5344,Goiás,GO,5202502,Aruanã,RuralAdjacente,52,10340
5345,Goiás,GO,5202601,Aurilândia,RuralAdjacente,52,3000
5346,Goiás,GO,5202809,Avelinópolis,RuralAdjacente,52,2401
5347,Goiás,GO,5203104,Baliza,RuralAdjacente,52,5418
5348,Goiás,GO,5203203,Barro Alto,RuralAdjacente,52,11643
5349,Goiás,GO,5203302,Bela Vista de Goiás,IntermediarioAdjacente,52,31004
5350,Goiás,GO,5203401,Bom Jardim de Goiás,RuralAdjacente,52,8912
5351,Goiás,GO,5203500,Bom Jesus de Goiás,Urbano,52,26069
5352,Goiás,GO,5203559,Bonfinópolis,Urbano,52,10120
5353,Goiás,GO,5203575,Bonópolis,RuralAdjacente,52,4579
5354,Goiás,GO,5203609,Brazabrantes,Urbano,52,3812
5355,Goiás,GO,5203807,Britânia,RuralAdjacente,52,5815
5356,Goiás,GO,5203906,Buriti Alegre,IntermediarioAdjacente,52,9515
5357,Goiás,GO,5203939,Buriti de Goiás,RuralAdjacente,52,2464
5358,Goiás,GO,5203962,Buritinópolis,RuralAdjacente,52,3272
5359,Goiás,GO,5204003,Cabeceiras,RuralAdjacente,52,8098
5360,Goiás,GO,5204102,Cachoeira Alta,IntermediarioAdjacente,52,12843
5361,Goiás,GO,5204201,Cachoeira de Goiás,RuralAdjacente,52,1336
5362,Goiás,GO,5204250,Cachoeira Dourada,RuralAdjacente,52,7997
5363,Goiás,GO,5204300,Caçu,Urbano,52,16525
5364,Goiás,GO,5204409,Caiapônia,IntermediarioAdjacente,52,19304
5365,Goiás,GO,5204508,Caldas Novas,Urbano,52,95183
5366,Goiás,GO,5204557,Caldazinha,Urbano,52,3900
5367,Goiás,GO,5204607,Campestre de Goiás,RuralAdjacente,52,3662
5368,Goiás,GO,5204656,Campinaçu,RuralAdjacente,52,3628
5369,Goiás,GO,5204706,Campinorte,RuralAdjacente,52,12880
5370,Goiás,GO,5204805,Campo Alegre de Goiás,RuralAdjacente,52,7884
5371,Goiás,GO,5204854,Campo Limpo de Goiás,IntermediarioAdjacente,52,8087
5372,Goiás,GO,5204904,Campos Belos,Urbano,52,20124
5373,Goiás,GO,5204953,Campos Verdes,IntermediarioAdjacente,52,1526
5374,Goiás,GO,5205000,Carmo do Rio Verde,IntermediarioAdjacente,52,10299
5375,Goiás,GO,5205059,Castelândia,RuralAdjacente,52,3380
5376,Goiás,GO,5205109,Catalão,Urbano,52,113091
5377,Goiás,GO,5205208,Caturaí,RuralAdjacente,52,5132
5378,Goiás,GO,5205307,Cavalcante,RuralAdjacente,52,9740
5379,Goiás,GO,5205406,Ceres,Urbano,52,22407
5380,Goiás,GO,5205455,Cezarina,RuralAdjacente,52,8794
5381,Goiás,GO,5205471,Chapadão do Céu,IntermediarioRemoto,52,10797
5382,Goiás,GO,5205497,Cidade Ocidental,Urbano,52,74370
5383,Goiás,GO,5205513,Cocalzinho de Goiás,IntermediarioAdjacente,52,20771
5384,Goiás,GO,5205521,Colinas do Sul,RuralAdjacente,52,3339
5385,Goiás,GO,5205703,Córrego do Ouro,RuralAdjacente,52,2254
5386,Goiás,GO,5205802,Corumbá de Goiás,RuralAdjacente,52,11223
5387,Goiás,GO,5205901,Corumbaíba,RuralAdjacente,52,10012
5388,Goiás,GO,5206206,Cristalina,Urbano,52,61385
5389,Goiás,GO,5206305,Cristianópolis,RuralAdjacente,52,2962
5390,Goiás,GO,5206404,Crixás,IntermediarioAdjacente,52,17136
5391,Goiás,GO,5206503,Cromínia,RuralAdjacente,52,3458
5392,Goiás,GO,5206602,Cumari,RuralAdjacente,52,2820
5393,Goiás,GO,5206701,Damianópolis,RuralAdjacente,52,3302
5394,Goiás,GO,5206800,Damolândia,RuralAdjacente,52,2944
5395,Goiás,GO,5206909,Davinópolis,RuralAdjacente,52,2094
5396,Goiás,GO,5207105,Diorama,RuralAdjacente,52,2477
5397,Goiás,GO,5207253,Doverlândia,RuralAdjacente,52,7174
5398,Goiás,GO,5207352,Edealina,RuralAdjacente,52,3678
5399,Goiás,GO,5207402,Edéia,IntermediarioAdjacente,52,12559
5400,Goiás,GO,5207501,Estrela do Norte,RuralAdjacente,52,3253
5401,Goiás,GO,5207535,Faina,RuralAdjacente,52,6527
5402,Goiás,GO,5207600,Fazenda Nova,RuralAdjacente,52,5471
5403,Goiás,GO,5207808,Firminópolis,RuralAdjacente,52,13604
5404,Goiás,GO,5207907,Flores de Goiás,RuralAdjacente,52,17415
5405,Goiás,GO,5208004,Formosa,Urbano,52,125705
5406,Goiás,GO,5208103,Formoso,RuralAdjacente,52,4098
5407,Goiás,GO,5208152,Gameleira de Goiás,RuralAdjacente,52,3923
5408,Goiás,GO,5208301,Divinópolis de Goiás,RuralAdjacente,52,4701
5409,Goiás,GO,5208400,Goianápolis,IntermediarioAdjacente,52,11217
5410,Goiás,GO,5208509,Goiandira,Urbano,52,5650
5411,Goiás,GO,5208608,Goianésia,Urbano,52,72045
5412,Goiás,GO,5208707,Goiânia,Urbano,52,1555626
5413,Goiás,GO,5208806,Goianira,Urbano,52,46278
5414,Goiás,GO,5208905,Goiás,IntermediarioAdjacente,52,22122
5415,Goiás,GO,5209101,Goiatuba,Urbano,52,34307
5416,Goiás,GO,5209150,Gouvelândia,IntermediarioAdjacente,52,6076
5417,Goiás,GO,5209200,Guapó,Urbano,52,14206
5418,Goiás,GO,5209291,Guaraíta,RuralAdjacente,52,1905
5419,Goiás,GO,5209408,Guarani de Goiás,RuralAdjacente,52,3801
5420,Goiás,GO,5209457,Guarinos,RuralAdjacente,52,1681
5421,Goiás,GO,5209606,Heitoraí,RuralAdjacente,52,3742
